seed,model_year_index,model_day,month,day_in_month,temperature_mean_c,temperature_max_c,temperature_min_c,precipitation_total_mm,sunshine_equivalent_hours,humidity_pct,wind_m_s,snow_cover_day,ice_day,frost_day,summer_day,heat_day,precip_day_ge_1mm,precip_day_ge_5mm,precip_day_ge_10mm,precip_day_ge_50mm
3294,31,71,3,11,6.452458333333333,12.469,1.287,0.0,4.453,73.327375,2.2336666666666667,False,False,False,False,False,False,False,False,False
3294,31,72,3,12,6.13825,11.554,0.506,0.0,4.654,73.0425,2.2710833333333333,False,False,False,False,False,False,False,False,False
3294,31,73,3,13,4.2284999999999995,9.212,-0.109,0.0,6.36,72.09645833333333,2.2842083333333334,False,False,True,False,False,False,False,False,False
3294,31,74,3,14,4.534458333333333,8.761,-0.532,17.561,2.687,77.69695833333334,2.4247916666666667,False,False,True,False,False,True,True,True,False
3294,31,75,3,15,5.689374999999999,11.266,0.117,0.5369999999999999,4.705,73.82658333333333,2.304375,False,False,False,False,False,False,False,False,False
3294,31,76,3,16,5.792166666666667,11.031,0.524,0.0,2.873,72.623125,2.521125,False,False,False,False,False,False,False,False,False
3294,31,77,3,17,5.907041666666667,9.718,0.806,0.0,7.191,71.815625,2.1940416666666667,False,False,False,False,False,False,False,False,False
3294,31,78,3,18,4.928208333333333,9.792,-0.759,12.036,6.325,74.3575,2.4120833333333334,False,False,True,False,False,True,True,True,False
3294,31,79,3,19,6.458583333333333,12.534,1.796,12.337,1.491,75.45904166666666,2.475,False,False,False,False,False,True,True,True,False
3294,31,80,3,20,5.249208333333333,10.753,0.245,0.0,5.909,72.55904166666666,2.36775,False,False,False,False,False,False,False,False,False
3294,31,81,3,21,5.667583333333333,10.157,0.955,0.0,4.869,75.26341666666666,2.0425833333333334,False,False,False,False,False,False,False,False,False
3294,31,82,3,22,5.7478750000000005,11.674,-1.096,1.417,5.5680000000000005,74.3125,2.3085833333333334,False,False,True,False,False,True,False,False,False
3294,31,83,3,23,4.226333333333334,8.88,-1.24,13.783999999999999,7.907,78.1025,2.2591666666666668,True,False,True,False,False,True,True,True,False
3294,31,84,3,24,5.340625,10.403,0.091,0.232,4.599,73.623,2.1254166666666667,True,False,False,False,False,False,False,False,False
3294,31,85,3,25,3.7593333333333336,9.509,-0.198,0.0,7.352,73.741125,1.998375,False,False,True,False,False,False,False,False,False
3294,31,86,3,26,5.184166666666667,9.742,0.488,0.0,5.554,71.44775,2.102875,False,False,False,False,False,False,False,False,False
3294,31,87,3,27,4.519666666666667,10.338,-2.493,26.782,1.657,81.04316666666666,2.3547083333333334,False,False,True,False,False,True,True,True,False
3294,31,88,3,28,5.515375,8.702,0.425,4.657,2.921,75.90116666666667,2.4807916666666667,False,False,False,False,False,True,False,False,False
3294,31,89,3,29,5.635083333333333,10.972,1.565,0.0,5.203,72.67529166666667,2.3754166666666667,False,False,False,False,False,False,False,False,False
3294,31,90,3,30,4.606875,10.703,-0.914,3.201,3.446,74.43245833333334,2.2479583333333335,False,False,True,False,False,True,False,False,False
3294,31,91,4,1,8.520958333333333,15.65,3.243,16.803,4.356,73.68433333333333,2.687,False,False,False,False,False,True,True,True,False
3294,31,92,4,2,8.8605,15.295,2.823,5.484,8.25,70.93391666666666,2.285,False,False,False,False,False,True,True,False,False
3294,31,93,4,3,9.132041666666668,14.873,2.411,0.0,4.497,71.011875,1.854375,False,False,False,False,False,False,False,False,False
3294,31,94,4,4,8.506541666666667,15.209,2.268,0.0,6.2410000000000005,69.54920833333334,2.5761666666666665,False,False,False,False,False,False,False,False,False
3294,31,95,4,5,8.005083333333333,15.665,2.332,3.505,5.756,72.49,2.5109583333333334,False,False,False,False,False,True,False,False,False
3294,31,96,4,6,6.819916666666667,12.439,-0.661,3.979,8.31,73.107125,2.295,False,False,True,False,False,True,False,False,False
3294,31,97,4,7,9.635708333333334,15.282,3.48,0.0,1.804,70.9,2.197083333333333,False,False,False,False,False,False,False,False,False
3294,31,98,4,8,8.062458333333334,15.939,1.405,2.777,5.711,72.48275,2.4246250000000003,False,False,False,False,False,True,False,False,False
3294,31,99,4,9,9.449791666666666,16.846,1.032,0.0,2.894,69.20375,2.0075,False,False,False,False,False,False,False,False,False
3294,31,100,4,10,9.501916666666666,16.384,2.556,0.0,5.9639999999999995,69.20595833333333,2.13375,False,False,False,False,False,False,False,False,False
3294,31,101,4,11,8.391,14.695,-0.145,0.0,2.565,70.77491666666667,2.035041666666667,False,False,True,False,False,False,False,False,False
3294,31,102,4,12,9.880666666666666,15.432,2.761,0.0,3.841,69.622125,2.220083333333333,False,False,False,False,False,False,False,False,False
3294,31,103,4,13,7.824416666666667,14.43,2.463,0.0,7.858,71.522,2.053,False,False,False,False,False,False,False,False,False
3294,31,104,4,14,7.9567499999999995,15.28,-0.306,0.0,3.6310000000000002,70.38145833333333,2.1112083333333334,False,False,True,False,False,False,False,False,False
3294,31,105,4,15,8.261125,13.509,3.314,1.569,2.003,70.59958333333334,2.021916666666667,False,False,False,False,False,True,False,False,False
3294,31,106,4,16,8.211291666666666,13.607,3.796,18.524,4.135,76.34933333333333,2.3749166666666666,False,False,False,False,False,True,True,True,False
3294,31,107,4,17,8.813541666666667,15.055,2.347,0.0,5.706,69.25041666666667,1.9477916666666666,False,False,False,False,False,False,False,False,False
3294,31,108,4,18,9.383625,13.409,5.408,0.0,7.188,69.83845833333334,2.0247083333333333,False,False,False,False,False,False,False,False,False
3294,31,109,4,19,8.35825,14.516,2.18,1.478,6.671,70.53133333333334,1.8455000000000001,False,False,False,False,False,True,False,False,False
3294,31,110,4,20,8.050208333333332,16.318,0.85,0.0,1.9969999999999999,69.573875,2.4157083333333333,False,False,False,False,False,False,False,False,False
3294,31,111,4,21,9.767291666666667,17.842,3.053,0.0,5.103,69.509,2.281625,False,False,False,False,False,False,False,False,False
3294,31,112,4,22,9.644083333333333,16.185,4.059,0.164,7.341,70.85183333333333,2.474125,False,False,False,False,False,False,False,False,False
3294,31,113,4,23,9.2125,16.93,2.987,0.0,6.797,69.78679166666667,2.181083333333333,False,False,False,False,False,False,False,False,False
3294,31,114,4,24,7.641541666666666,14.669,0.369,0.0,3.7649999999999997,71.887625,2.1495416666666665,False,False,False,False,False,False,False,False,False
3294,31,115,4,25,8.311375,12.405,3.277,4.277,3.75,71.5035,2.020625,False,False,False,False,False,True,False,False,False
3294,31,116,4,26,6.8555,12.668,2.335,0.0,5.005,71.698,2.070625,False,False,False,False,False,False,False,False,False
3294,31,117,4,27,7.65975,13.17,1.937,0.0,9.403,70.16216666666666,2.320125,False,False,False,False,False,False,False,False,False
3294,31,118,4,28,8.283958333333333,13.284,4.047,0.0,9.717,69.34016666666666,2.3073333333333332,False,False,False,False,False,False,False,False,False
3294,31,119,4,29,8.108083333333333,13.764,3.249,0.0,5.728,69.07779166666667,1.9339583333333332,False,False,False,False,False,False,False,False,False
3294,31,120,4,30,9.191416666666667,14.429,3.644,0.0,6.347,69.93945833333333,1.8600833333333335,False,False,False,False,False,False,False,False,False
3294,31,121,5,1,12.474458333333333,19.301,4.596,6.132,10.625,74.80395833333334,2.1610416666666667,False,False,False,False,False,True,True,False,False
3294,31,122,5,2,13.898833333333334,20.276,6.001,0.0,7.819,71.43070833333333,1.7917500000000002,False,False,False,False,False,False,False,False,False
3294,31,123,5,3,14.360999999999999,20.407,7.503,6.053,3.636,72.53504166666666,2.224458333333333,False,False,False,False,False,True,True,False,False
3294,31,124,5,4,11.752708333333333,18.129,5.241,3.39,5.792,73.54816666666666,1.5256666666666667,False,False,False,False,False,True,False,False,False
3294,31,125,5,5,13.458208333333333,18.332,8.392,4.531,10.469,73.244,2.1361666666666665,False,False,False,False,False,True,False,False,False
3294,31,126,5,6,11.986833333333335,17.805,6.23,0.0,9.641,72.583625,2.103125,False,False,False,False,False,False,False,False,False
3294,31,127,5,7,13.33475,19.176,7.856,0.0,10.712,71.25795833333333,1.9330416666666668,False,False,False,False,False,False,False,False,False
3294,31,128,5,8,14.361708333333333,19.975,8.033,0.0,4.2,70.723875,1.8991666666666667,False,False,False,False,False,False,False,False,False
3294,31,129,5,9,13.061666666666667,20.159,8.393,16.262,2.6029999999999998,75.28141666666666,2.049,False,False,False,False,False,True,True,True,False
3294,31,130,5,10,13.365916666666665,20.949,7.598,0.0,6.213,72.35470833333333,2.3128333333333333,False,False,False,False,False,False,False,False,False
3294,31,131,5,11,12.674541666666665,18.249,6.137,25.295,2.664,78.70162499999999,2.02525,False,False,False,False,False,True,True,True,False
3294,31,132,5,12,12.800125,18.205,6.234,0.0,4.667,70.52508333333334,1.8921666666666666,False,False,False,False,False,False,False,False,False
3294,31,133,5,13,12.587416666666668,18.388,6.018,0.0,6.236,71.26375,2.0219583333333335,False,False,False,False,False,False,False,False,False
3294,31,134,5,14,12.985,18.423,6.993,22.072,4.135,77.35554166666667,2.1697083333333333,False,False,False,False,False,True,True,True,False
3294,31,135,5,15,12.834708333333333,20.778,5.873,0.0,10.667,72.08008333333333,1.9515,False,False,False,False,False,False,False,False,False
3294,31,136,5,16,12.380041666666665,17.974,6.802,0.0,8.483,73.85870833333333,2.2783333333333333,False,False,False,False,False,False,False,False,False
3294,31,137,5,17,12.926458333333334,20.231,4.84,0.0,10.166,71.70104166666667,2.06325,False,False,False,False,False,False,False,False,False
3294,31,138,5,18,13.760083333333334,21.326,6.788,0.052,4.623,72.30954166666668,2.1027083333333336,False,False,False,False,False,False,False,False,False
3294,31,139,5,19,12.010208333333333,20.531,5.432,18.392,7.764,76.39637499999999,2.0227083333333336,False,False,False,False,False,True,True,True,False
3294,31,140,5,20,13.871166666666667,21.52,6.002,0.0,10.159,71.03370833333334,2.277125,False,False,False,False,False,False,False,False,False
3294,31,141,5,21,13.466708333333335,19.104,4.163,0.0,10.683,70.486375,2.1595833333333334,False,False,False,False,False,False,False,False,False
3294,31,142,5,22,14.096916666666667,20.137,7.108,0.0,3.702,71.01470833333333,1.7147083333333333,False,False,False,False,False,False,False,False,False
3294,31,143,5,23,13.082708333333334,18.872,6.421,0.0,7.234,72.437625,2.1908749999999997,False,False,False,False,False,False,False,False,False
3294,31,144,5,24,14.277208333333334,21.448,6.589,0.0,3.527,72.44958333333334,2.1674583333333333,False,False,False,False,False,False,False,False,False
3294,31,145,5,25,14.561208333333333,21.127,6.515,9.633000000000001,4.332,72.39316666666666,1.9146666666666665,False,False,False,False,False,True,True,False,False
3294,31,146,5,26,14.217166666666666,21.079,8.279,2.371,5.845,71.492875,1.984875,False,False,False,False,False,True,False,False,False
3294,31,147,5,27,12.893291666666668,20.127,4.126,30.472,6.012,78.56625,2.056125,False,False,False,False,False,True,True,True,False
3294,31,148,5,28,11.614833333333332,21.176,3.332,0.0,8.081,72.47808333333333,2.3352916666666665,False,False,False,False,False,False,False,False,False
3294,31,149,5,29,13.392583333333334,19.132,8.207,0.078,10.324,71.802,1.9089583333333333,False,False,False,False,False,False,False,False,False
3294,31,150,5,30,15.072875000000002,21.737,7.83,11.022,2.406,73.24958333333333,2.2800416666666665,False,False,False,False,False,True,True,True,False
3294,31,151,6,1,17.499125,25.001,10.243,1.26,10.189,72.04504166666668,2.1796666666666664,False,False,False,True,False,True,False,False,False
3294,31,152,6,2,15.620208333333332,23.135,9.226,14.221,10.177999999999999,74.44574999999999,2.1487916666666664,False,False,False,False,False,True,True,True,False
3294,31,153,6,3,16.023875,22.132,9.738,7.6259999999999994,5.143,75.25145833333333,2.1339583333333336,False,False,False,False,False,True,True,False,False
3294,31,154,6,4,16.159375,21.437,9.959,0.0,11.225,73.74062500000001,2.17125,False,False,False,False,False,False,False,False,False
3294,31,155,6,5,15.659458333333333,23.329,9.75,10.455,3.867,74.60129166666667,1.8848333333333331,False,False,False,False,False,True,True,True,False
3294,31,156,6,6,13.543958333333334,22.532,5.257,0.0,10.302,74.68124999999999,2.0101666666666667,False,False,False,False,False,False,False,False,False
3294,31,157,6,7,17.569375,25.542,9.912,15.148,5.974,73.63354166666666,2.035625,False,False,False,True,False,True,True,True,False
3294,31,158,6,8,19.457041666666665,27.994,10.09,8.04,4.295,72.12341666666667,1.9603333333333335,False,False,False,True,False,True,True,False,False
3294,31,159,6,9,16.625541666666667,23.751,9.624,0.0,8.401,72.93895833333333,2.230208333333333,False,False,False,False,False,False,False,False,False
3294,31,160,6,10,17.574708333333334,26.262,11.092,0.0,11.374,70.54899999999999,2.073916666666667,False,False,False,True,False,False,False,False,False
3294,31,161,6,11,19.065708333333333,26.086,12.608,0.0,5.624,70.64404166666667,1.880625,False,False,False,True,False,False,False,False,False
3294,31,162,6,12,15.131583333333333,22.628,7.366,38.672,1.3,77.48675,2.0809583333333332,False,False,False,False,False,True,True,True,False
3294,31,163,6,13,17.078791666666667,23.766,11.971,0.0,11.622,72.24383333333334,2.0156666666666667,False,False,False,False,False,False,False,False,False
3294,31,164,6,14,15.831000000000001,23.297,7.751,0.0,6.62,72.22858333333333,1.8666666666666665,False,False,False,False,False,False,False,False,False
3294,31,165,6,15,15.704125,21.853,11.904,24.734,8.677,75.18158333333334,2.616166666666667,False,False,False,False,False,True,True,True,False
3294,31,166,6,16,17.380375,26.478,10.826,22.215,5.598,73.01595833333333,2.0368333333333335,False,False,False,True,False,True,True,True,False
3294,31,167,6,17,15.470541666666668,21.034,8.162,0.0,7.044,73.29320833333334,1.9475,False,False,False,False,False,False,False,False,False
3294,31,168,6,18,18.455708333333334,27.163,10.207,0.0,9.041,70.28366666666666,2.356875,False,False,False,True,False,False,False,False,False
3294,31,169,6,19,17.448916666666666,26.046,7.841,23.11,9.192,74.62583333333333,2.060416666666667,False,False,False,True,False,True,True,True,False
3294,31,170,6,20,17.563125,25.16,9.17,0.0,9.861,71.90645833333333,1.9441666666666666,False,False,False,True,False,False,False,False,False
3294,31,171,6,21,15.647125,23.794,6.224,3.4219999999999997,5.436,71.870875,1.799625,False,False,False,False,False,True,False,False,False
3294,31,172,6,22,16.761875,25.762,11.22,0.0,6.895,72.35441666666667,2.0457916666666667,False,False,False,True,False,False,False,False,False
3294,31,173,6,23,15.740708333333332,24.729,6.908,0.0,2.521,73.66566666666667,2.03925,False,False,False,False,False,False,False,False,False
3294,31,174,6,24,17.160833333333333,24.89,9.259,3.254,7.511,72.72458333333334,2.1519583333333334,False,False,False,False,False,True,False,False,False
3294,31,175,6,25,17.026333333333334,25.669,11.21,0.0,10.236,71.25833333333334,2.0485416666666665,False,False,False,True,False,False,False,False,False
3294,31,176,6,26,16.647125,23.363,8.261,7.186000000000001,11.483,73.72991666666667,2.2729166666666667,False,False,False,False,False,True,True,False,False
3294,31,177,6,27,17.168375,21.792,13.938,8.583,6.54,74.61570833333333,1.94525,False,False,False,False,False,True,True,False,False
3294,31,178,6,28,18.185083333333335,27.228,9.271,10.374,7.247,74.406375,2.16675,False,False,False,True,False,True,True,True,False
3294,31,179,6,29,18.354416666666665,25.212,11.156,2.434,7.606,71.06829166666667,1.8696666666666666,False,False,False,True,False,True,False,False,False
3294,31,180,6,30,16.204708333333333,22.925,8.583,1.8900000000000001,7.752,72.07245833333333,1.7787916666666668,False,False,False,False,False,True,False,False,False
3294,31,181,7,1,19.186875,29.628,10.046,2.576,9.387,72.45208333333333,1.9197499999999998,False,False,False,True,False,True,False,False,False
3294,31,182,7,2,19.623541666666664,27.742,5.851,10.28,10.791,70.65241666666667,2.255541666666667,False,False,False,True,False,True,True,True,False
3294,31,183,7,3,19.367250000000002,26.508,10.318,0.0,10.156,71.25691666666667,1.9138333333333335,False,False,False,True,False,False,False,False,False
3294,31,184,7,4,16.065125,24.076,9.642,0.0,10.838,72.04770833333333,1.9679166666666665,False,False,False,False,False,False,False,False,False
3294,31,185,7,5,16.637625,23.259,7.006,6.721,9.388,75.43045833333333,1.934875,False,False,False,False,False,True,True,False,False
3294,31,186,7,6,21.135666666666665,32.894,11.847,5.004,5.257,70.65754166666666,2.0364999999999998,False,False,False,True,True,True,True,False,False
3294,31,187,7,7,18.865333333333332,28.051,11.724,0.0,7.283,70.05570833333333,1.8365833333333335,False,False,False,True,False,False,False,False,False
3294,31,188,7,8,19.848875,26.875,13.605,0.0,7.7700000000000005,69.23366666666666,1.7715416666666668,False,False,False,True,False,False,False,False,False
3294,31,189,7,9,22.030416666666667,30.463,14.099,0.0,7.418,68.32783333333333,2.0202916666666666,False,False,False,True,True,False,False,False,False
3294,31,190,7,10,16.748250000000002,23.03,9.529,17.649,3.663,72.80791666666666,2.1942083333333335,False,False,False,False,False,True,True,True,False
3294,31,191,7,11,16.912666666666667,23.774,7.298,15.125,8.534,74.75325,2.2045833333333333,False,False,False,False,False,True,True,True,False
3294,31,192,7,12,16.75975,22.22,11.83,2.06,10.392,71.82954166666667,1.9307083333333332,False,False,False,False,False,True,False,False,False
3294,31,193,7,13,17.896041666666665,26.96,9.197,17.611,7.481,73.05870833333334,1.8477916666666667,False,False,False,True,False,True,True,True,False
3294,31,194,7,14,22.536291666666667,27.061,14.978,11.425,4.838,69.74716666666667,1.8228333333333333,False,False,False,True,False,True,True,True,False
3294,31,195,7,15,19.822416666666665,29.408,11.265,0.0,8.324,70.31983333333334,1.9780833333333332,False,False,False,True,False,False,False,False,False
3294,31,196,7,16,16.982499999999998,24.018,11.38,0.0,8.71,70.66541666666667,2.0785416666666667,False,False,False,False,False,False,False,False,False
3294,31,197,7,17,16.017541666666666,21.285,6.875,0.0,7.003,73.41004166666666,1.7041666666666666,False,False,False,False,False,False,False,False,False
3294,31,198,7,18,18.05304166666667,27.199,9.619,0.0,7.513,73.492125,2.044375,False,False,False,True,False,False,False,False,False
3294,31,199,7,19,17.718208333333333,24.875,12.596,4.6579999999999995,7.855,73.169125,2.1679999999999997,False,False,False,False,False,True,False,False,False
3294,31,200,7,20,20.731291666666667,30.562,11.392,4.408,9.964,71.33316666666667,2.0630416666666664,False,False,False,True,True,True,False,False,False
3294,31,201,7,21,18.739458333333335,25.079,8.478,5.8740000000000006,2.895,71.2725,1.9920416666666665,False,False,False,True,False,True,True,False,False
3294,31,202,7,22,16.213375,24.89,3.4,6.166,8.615,75.642875,2.16525,False,False,False,False,False,True,True,False,False
3294,31,203,7,23,20.624166666666667,28.277,13.935,0.0,10.532,71.68175000000001,2.261083333333333,False,False,False,True,False,False,False,False,False
3294,31,204,7,24,19.633916666666668,26.834,11.965,2.919,5.9430000000000005,71.63441666666667,1.9505833333333333,False,False,False,True,False,True,False,False,False
3294,31,205,7,25,17.648541666666667,25.853,7.712,0.0,10.286,70.24383333333334,1.8191249999999999,False,False,False,True,False,False,False,False,False
3294,31,206,7,26,17.522000000000002,25.711,9.968,1.996,9.464,72.65366666666667,2.5572916666666665,False,False,False,True,False,True,False,False,False
3294,31,207,7,27,17.494958333333333,28.329,9.156,14.964,11.708,75.27645833333334,1.9580833333333334,False,False,False,True,False,True,True,True,False
3294,31,208,7,28,19.535708333333332,27.81,12.53,1.385,10.332,72.43104166666667,2.0710833333333336,False,False,False,True,False,True,False,False,False
3294,31,209,7,29,19.382083333333334,28.519,9.195,0.0,9.261,70.90104166666667,2.1220416666666666,False,False,False,True,False,False,False,False,False
3294,31,210,7,30,18.593999999999998,22.485,12.569,0.0,10.958,70.98591666666667,1.964875,False,False,False,False,False,False,False,False,False
3294,31,211,8,1,18.53025,27.281,7.321,18.008,7.368,76.030625,2.1134583333333334,False,False,False,True,False,True,True,True,False
3294,31,212,8,2,15.930124999999999,21.179,8.872,20.385,6.21,77.95858333333334,1.7227916666666667,False,False,False,False,False,True,True,True,False
3294,31,213,8,3,18.456458333333334,28.967,8.112,0.0,7.859,73.18233333333333,1.8632916666666668,False,False,False,True,False,False,False,False,False
3294,31,214,8,4,18.727166666666665,28.204,11.258,0.0,7.658,72.82179166666667,1.5031666666666668,False,False,False,True,False,False,False,False,False
3294,31,215,8,5,17.400583333333334,23.279,7.864,0.0,6.63,72.0095,1.7318749999999998,False,False,False,False,False,False,False,False,False
3294,31,216,8,6,18.136041666666667,26.9,11.663,0.0,6.494,73.614875,1.5275416666666668,False,False,False,True,False,False,False,False,False
3294,31,217,8,7,21.974708333333336,28.355,15.125,2.9939999999999998,2.667,73.01570833333334,1.5824583333333333,False,False,False,True,False,True,False,False,False
3294,31,218,8,8,19.979499999999998,27.141,15.467,19.406,1.639,74.369375,1.8440416666666666,False,False,False,True,False,True,True,True,False
3294,31,219,8,9,20.876875000000002,26.882,15.454,0.0,10.221,72.08766666666666,1.9271666666666667,False,False,False,True,False,False,False,False,False
3294,31,220,8,10,16.032,25.524,8.089,10.563,5.164,75.47116666666666,1.765,False,False,False,True,False,True,True,True,False
3294,31,221,8,11,16.854833333333332,24.88,8.683,30.747,4.449,80.72862500000001,2.075083333333333,False,False,False,False,False,True,True,True,False
3294,31,222,8,12,19.555125,25.87,10.281,10.591,7.099,75.14775,1.6787916666666665,False,False,False,True,False,True,True,True,False
3294,31,223,8,13,22.442666666666668,29.226,17.065,17.815,9.715,73.71454166666666,1.75575,False,False,False,True,False,True,True,True,False
3294,31,224,8,14,20.206208333333333,28.02,12.525,1.138,7.369,71.45804166666666,1.8109583333333334,False,False,False,True,False,True,False,False,False
3294,31,225,8,15,15.932416666666667,25.349,7.786,0.0,8.531,74.41229166666666,1.7940833333333333,False,False,False,True,False,False,False,False,False
3294,31,226,8,16,17.321625,26.297,6.108,0.0,6.812,73.42291666666667,1.4149166666666666,False,False,False,True,False,False,False,False,False
3294,31,227,8,17,20.462708333333335,26.678,15.161,0.0,10.076,72.458125,2.056958333333333,False,False,False,True,False,False,False,False,False
3294,31,228,8,18,18.397791666666667,28.729,10.113,5.5440000000000005,9.528,73.40458333333333,1.8607916666666666,False,False,False,True,False,True,True,False,False
3294,31,229,8,19,19.079666666666668,26.66,12.517,1.98,10.61,72.46516666666666,1.87525,False,False,False,True,False,True,False,False,False
3294,31,230,8,20,18.555291666666665,23.295,11.421,8.991,6.697,74.662875,1.6341666666666665,False,False,False,False,False,True,True,False,False
3294,31,231,8,21,20.997041666666664,31.426,10.56,0.0,6.634,70.15054166666667,1.6109583333333335,False,False,False,True,True,False,False,False,False
3294,31,232,8,22,20.326249999999998,26.153,14.748,0.0,9.278,70.54595833333333,2.0444583333333335,False,False,False,True,False,False,False,False,False
3294,31,233,8,23,19.436291666666666,30.416,12.071,0.0,7.917,72.771125,1.7430833333333335,False,False,False,True,True,False,False,False,False
3294,31,234,8,24,18.553416666666667,27.111,10.262,0.0,10.381,70.936125,1.6913749999999999,False,False,False,True,False,False,False,False,False
3294,31,235,8,25,14.834416666666668,23.043,4.977,0.0,5.731,75.33833333333332,1.7080416666666667,False,False,False,False,False,False,False,False,False
3294,31,236,8,26,15.29625,22.866,7.349,0.0,7.008,73.880875,1.672,False,False,False,False,False,False,False,False,False
3294,31,237,8,27,15.040999999999999,19.312,6.206,5.029,4.71,77.50191666666667,1.7954999999999999,False,False,False,False,False,True,True,False,False
3294,31,238,8,28,20.474416666666666,28.6,9.847,0.0,8.474,70.304125,1.6984166666666667,False,False,False,True,False,False,False,False,False
3294,31,239,8,29,18.052041666666668,25.222,11.305,2.753,4.763,74.29704166666666,1.820375,False,False,False,True,False,True,False,False,False
3294,31,240,8,30,18.574916666666667,28.496,8.425,10.805,8.419,76.42966666666666,1.9356666666666664,False,False,False,True,False,True,True,True,False
3294,31,241,9,1,13.61425,20.848,6.473,5.058,8.955,80.30729166666667,1.6239583333333334,False,False,False,False,False,True,True,False,False
3294,31,242,9,2,14.685583333333334,19.367,9.339,11.134,5.483,80.27129166666667,1.7680833333333332,False,False,False,False,False,True,True,True,False
3294,31,243,9,3,12.997708333333334,21.103,6.136,0.0,8.796,79.71229166666667,1.8002083333333332,False,False,False,False,False,False,False,False,False
3294,31,244,9,4,12.663291666666666,18.938,8.723,41.83,2.0060000000000002,87.21516666666666,1.8612083333333331,False,False,False,False,False,True,True,True,False
3294,31,245,9,5,15.534041666666667,22.899,8.26,3.591,6.288,80.24454166666666,1.6398333333333335,False,False,False,False,False,True,False,False,False
3294,31,246,9,6,12.841291666666669,17.696,8.064,0.0,6.767,79.094875,1.69625,False,False,False,False,False,False,False,False,False
3294,31,247,9,7,15.388125,22.573,9.057,0.0,6.261,78.443625,1.558,False,False,False,False,False,False,False,False,False
3294,31,248,9,8,12.580458333333333,18.512,4.836,15.47,8.686,81.99016666666667,1.9053333333333333,False,False,False,False,False,True,True,True,False
3294,31,249,9,9,15.987166666666667,22.461,8.587,0.0,3.585,78.21983333333334,1.6760416666666667,False,False,False,False,False,False,False,False,False
3294,31,250,9,10,14.6215,20.583,8.233,9.025,4.196,81.81441666666667,1.9080833333333331,False,False,False,False,False,True,True,False,False
3294,31,251,9,11,13.85225,21.608,7.206,3.9000000000000004,7.019,82.12833333333333,1.7250833333333333,False,False,False,False,False,True,False,False,False
3294,31,252,9,12,14.111208333333332,21.182,6.814,7.149,4.701,81.20083333333334,1.7407083333333333,False,False,False,False,False,True,True,False,False
3294,31,253,9,13,13.138374999999998,22.085,2.642,0.496,7.696,80.88316666666667,1.8491666666666668,False,False,False,False,False,False,False,False,False
3294,31,254,9,14,12.414499999999999,17.432,8.119,0.0,7.486,79.72354166666666,1.6962916666666665,False,False,False,False,False,False,False,False,False
3294,31,255,9,15,14.359958333333333,20.791,6.016,0.0,8.851,78.47449999999999,1.5889583333333333,False,False,False,False,False,False,False,False,False
3294,31,256,9,16,13.907166666666667,19.739,8.709,0.0,8.006,79.61525,1.5295416666666668,False,False,False,False,False,False,False,False,False
3294,31,257,9,17,13.883416666666667,20.763,6.784,2.495,3.0020000000000002,79.84833333333334,1.6998333333333333,False,False,False,False,False,True,False,False,False
3294,31,258,9,18,14.878458333333333,20.363,8.015,0.0,8.796,78.61904166666666,1.5310833333333334,False,False,False,False,False,False,False,False,False
3294,31,259,9,19,14.763666666666666,19.983,9.753,3.6350000000000002,5.348,81.42033333333333,1.6361666666666668,False,False,False,False,False,True,False,False,False
3294,31,260,9,20,14.386166666666666,19.717,8.955,10.564,6.021,80.350625,1.8947500000000002,False,False,False,False,False,True,True,True,False
3294,31,261,9,21,13.092541666666667,20.202,6.748,11.306000000000001,6.718,82.25891666666666,1.823625,False,False,False,False,False,True,True,True,False
3294,31,262,9,22,15.029874999999999,19.951,7.544,3.9510000000000005,7.897,78.88020833333333,1.65825,False,False,False,False,False,True,False,False,False
3294,31,263,9,23,13.794708333333332,19.242,7.914,0.0,3.901,78.499875,1.8043333333333333,False,False,False,False,False,False,False,False,False
3294,31,264,9,24,13.926833333333333,20.148,8.323,9.133,8.338000000000001,79.77966666666667,1.657875,False,False,False,False,False,True,True,False,False
3294,31,265,9,25,14.104958333333334,21.25,6.516,0.0,3.551,79.092375,1.857875,False,False,False,False,False,False,False,False,False
3294,31,266,9,26,12.935875000000001,19.11,6.534,0.0,5.525,79.467125,1.4202916666666665,False,False,False,False,False,False,False,False,False
3294,31,267,9,27,13.897458333333333,18.993,7.894,0.0,6.695,79.75025000000001,1.7727916666666665,False,False,False,False,False,False,False,False,False
3294,31,268,9,28,14.984708333333332,21.98,7.987,0.0,8.856,77.72675,1.7078749999999998,False,False,False,False,False,False,False,False,False
3294,31,269,9,29,14.23675,20.833,9.327,0.0,4.378,77.97808333333333,2.0463333333333336,False,False,False,False,False,False,False,False,False
3294,31,270,9,30,13.708666666666666,19.456,7.362,0.0,9.12,80.36874999999999,1.5338333333333332,False,False,False,False,False,False,False,False,False
3294,31,271,10,1,9.824541666666667,15.457,6.349,0.0,4.071,83.36562500000001,1.6225416666666668,False,False,False,False,False,False,False,False,False
3294,31,272,10,2,8.910958333333333,15.319,1.352,0.0,4.0809999999999995,84.45204166666666,1.6781249999999999,False,False,False,False,False,False,False,False,False
3294,31,273,10,3,8.895666666666667,13.277,5.448,8.737,3.677,87.65445833333332,1.8477500000000002,False,False,False,False,False,True,True,False,False
