seed,model_year_index,month,temperature_mean_c,temperature_daily_max_mean_c,temperature_daily_min_mean_c,precipitation_native_30d_mm,sunshine_native_30d_hours,humidity_pct,wind_m_s,ice_days_native_30d,frost_days_native_30d,summer_days_native_30d,heat_days_native_30d,snow_cover_days_native_30d,precip_days_ge_1mm_native_30d,precip_days_ge_5mm_native_30d,precip_days_ge_10mm_native_30d,precip_days_ge_50mm_native_30d,precipitation_total_mm,sunshine_hours,ice_days,frost_days,summer_days,heat_days,snow_cover_days,precip_days_ge_1mm,precip_days_ge_5mm,precip_days_ge_10mm,precip_days_ge_50mm,sunshine_pct,month_label
3277,14,4,8.967086111111112,15.289166666666667,2.5649,47.392,194.231,70.25307361111112,2.1299625,0,0,0,0,0,7,4,1,0,47.392,194.231,0.0,0.0,0.0,0.0,0.0,7.0,4.0,1.0,0.0,47.43125763125763,Apr
3277,14,5,13.204986111111111,19.5254,6.8249,67.043,197.469,72.41294027777778,2.092111111111111,0,0,0,0,0,12,6,1,0,69.27776666666666,204.0513,0.0,0.0,0.0,0.0,0.0,12.4,6.2,1.0333333333333332,0.0,43.53373015873015,May
3277,14,6,16.6403,24.306233333333335,8.967733333333333,86.946,222.654,72.70117777777777,2.0034111111111113,0,0,13,1,0,9,6,3,0,86.946,222.654,0.0,0.0,13.0,1.0,0.0,9.0,6.0,3.0,0.0,46.560853199498126,Jun
3277,14,7,18.321841666666668,26.899800000000003,9.394766666666667,70.672,237.9,71.84633888888888,1.9377958333333332,0,0,19,3,0,8,4,3,0,73.02773333333333,245.83,0.0,0.0,19.633333333333333,3.1,0.0,8.266666666666666,4.133333333333333,3.1,0.0,50.898587933247754,Jul
3277,14,8,18.96650277777778,26.452066666666667,11.103766666666667,20.118000000000002,213.519,72.86716805555555,1.7558833333333332,0,0,23,1,0,3,2,1,0,20.788600000000002,220.6363,0.0,0.0,23.76666666666667,1.0333333333333332,0.0,3.1,2.0666666666666664,1.0333333333333332,0.0,49.80615815255424,Aug
3277,14,9,14.224470833333333,20.09283333333333,8.2475,115.643,175.671,79.6396361111111,1.768434722222222,0,0,0,0,0,12,5,4,0,115.643,175.671,0.0,0.0,0.0,0.0,0.0,12.0,5.0,4.0,0.0,46.363420427553436,Sep
3277,14,10,9.478458333333332,14.8079,4.222533333333334,116.71,114.219,84.68478194444444,1.659726388888889,0,0,0,0,0,11,8,4,0,120.60033333333332,118.02629999999999,0.0,0.0,0.0,0.0,0.0,11.366666666666665,8.266666666666666,4.133333333333333,0.0,34.674863387978135,Oct
3277,14,11,4.114804166666667,8.1084,-0.07260000000000001,101.59100000000001,65.437,86.85492083333334,1.687309722222222,0,15,0,0,1,8,6,5,0,101.59100000000001,65.437,0.0,15.0,0.0,0.0,1.0,8.0,6.0,5.0,0.0,23.130788264404384,Nov
3277,14,12,0.7452430555555555,4.165766666666666,-2.9121,52.987,59.408,86.53792222222222,1.8588527777777777,0,30,0,0,10,8,5,0,0,54.753233333333334,61.38826666666667,0.0,31.0,0.0,0.0,10.333333333333332,8.266666666666666,5.166666666666666,0.0,0.0,23.026356589147287,Dec
3278,15,1,0.10518194444444443,3.3578666666666668,-3.1585666666666667,98.134,71.325,85.07500694444444,1.8168805555555556,0,30,0,0,11,12,7,3,0,101.40513333333332,73.7025,0.0,31.0,0.0,0.0,11.366666666666665,12.4,7.233333333333333,3.1,0.0,26.41666666666667,Jan
3278,15,2,1.023598611111111,4.802766666666667,-2.9021666666666666,47.552,101.491,79.55475555555556,2.0707958333333334,0,29,0,0,4,9,3,1,0,44.80455116394666,95.62707566832331,0.0,27.324444476666667,0.0,0.0,3.768888893333333,8.48000001,2.82666667,0.9422222233333333,0.0,32.56047481552775,Feb
3278,15,3,5.145136111111111,10.330366666666666,0.23463333333333333,76.42,137.967,73.68611666666668,2.2371861111111113,0,11,0,0,1,11,4,2,0,78.96733333333334,142.5659,0.0,11.366666666666665,0.0,0.0,1.0333333333333332,11.366666666666665,4.133333333333333,2.0666666666666664,0.0,38.58137583892617,Mar
3278,15,4,8.962618055555556,15.277199999999999,2.3714,86.867,175.59199999999998,70.79693333333333,2.170790277777778,0,1,0,0,0,11,10,1,0,86.867,175.59199999999998,0.0,1.0,0.0,0.0,0.0,11.0,10.0,1.0,0.0,42.87960927960927,Apr
3278,15,5,13.339406944444445,19.4985,6.7876,164.85999999999999,205.461,73.21000555555557,2.0662,0,0,0,0,0,14,10,5,0,170.35533333333333,212.3097,0.0,0.0,0.0,0.0,0.0,14.466666666666667,10.333333333333332,5.166666666666666,0.0,45.295634920634924,May
3278,15,6,16.452212499999998,23.56223333333333,9.431700000000001,94.94800000000001,232.668,72.86984583333333,2.0843041666666666,0,0,9,0,0,11,7,4,0,94.94800000000001,232.668,0.0,0.0,9.0,0.0,0.0,11.0,7.0,4.0,0.0,48.65495608531995,Jun
3278,15,7,18.772872222222222,27.167166666666667,10.221266666666667,106.521,209.963,72.05910694444445,1.9624833333333334,0,0,21,7,0,11,8,5,0,110.07169999999999,216.96176666666668,0.0,0.0,21.7,7.233333333333333,0.0,11.366666666666665,8.266666666666666,5.166666666666666,0.0,44.92148053059478,Jul
3278,15,8,17.578115277777776,24.381933333333333,10.320500000000001,151.42000000000002,212.177,74.042125,1.822725,0,0,10,0,0,11,9,6,0,156.46733333333333,219.24956666666665,0.0,0.0,10.333333333333332,0.0,0.0,11.366666666666665,9.299999999999999,6.2,0.0,49.49311873104735,Aug
3278,15,9,14.083676388888888,20.017100000000003,8.019833333333333,88.973,185.644,79.36835277777777,1.7492875,0,0,0,0,0,10,6,3,0,88.973,185.644,0.0,0.0,0.0,0.0,0.0,10.0,6.0,3.0,0.0,48.9955133280549,Sep
3278,15,10,9.565577777777778,15.135233333333334,4.066833333333333,100.17,108.524,84.66389027777777,1.6569375000000002,0,0,0,0,0,12,10,4,0,103.509,112.14146666666666,0.0,0.0,0.0,0.0,0.0,12.4,10.333333333333332,4.133333333333333,0.0,32.945962355798414,Oct
3278,15,11,4.0923875,8.197633333333334,0.02443333333333332,95.852,65.785,86.8921111111111,1.6978125000000002,0,13,0,0,1,15,8,3,0,95.852,65.785,0.0,13.0,0.0,0.0,1.0,15.0,8.0,3.0,0.0,23.253799929303643,Nov
3278,15,12,0.6592111111111111,4.173,-3.0681333333333334,84.755,51.001,86.92320277777777,1.8767097222222222,0,30,0,0,9,10,6,3,0,87.58016666666667,52.701033333333335,0.0,31.0,0.0,0.0,9.299999999999999,10.333333333333332,6.2,3.1,0.0,19.76782945736434,Dec
3279,16,1,0.05186805555555554,3.5525333333333338,-3.414,111.929,59.38,85.06448194444444,1.890525,0,30,0,0,15,14,8,5,0,115.65996666666668,61.35933333333333,0.0,31.0,0.0,0.0,15.5,14.466666666666667,8.266666666666666,5.166666666666666,0.0,21.992592592592597,Jan
3279,16,2,1.1992097222222222,5.0377,-2.5880333333333336,39.563,99.473,79.42590694444445,2.0672291666666665,0,30,0,0,3,5,4,2,0,37.277137821736666,93.72567122163666,0.0,28.2666667,0.0,0.0,2.82666667,4.711111116666666,3.768888893333333,1.8844444466666666,0.0,31.913057427013147,Feb
3279,16,3,4.968755555555556,10.086500000000001,-0.13810000000000003,84.676,144.659,73.55626111111111,2.280201388888889,0,19,0,0,3,8,5,4,0,87.49853333333333,149.48096666666666,0.0,19.633333333333333,0.0,0.0,3.1,8.266666666666666,5.166666666666666,4.133333333333333,0.0,40.452740492170015,Mar
3279,16,4,9.077751388888888,15.380866666666666,2.8396666666666666,18.381,205.788,69.87730416666666,2.1543,0,0,0,0,0,3,2,0,0,18.381,205.788,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,50.25347985347986,Apr
3279,16,5,13.67466111111111,20.096466666666668,7.3834,127.463,177.353,72.51366944444445,2.0432763888888887,0,0,0,0,0,13,9,6,0,131.71176666666668,183.26476666666667,0.0,0.0,0.0,0.0,0.0,13.433333333333334,9.299999999999999,6.2,0.0,39.09898589065256,May
3279,16,6,16.742811111111113,23.7681,9.527033333333332,156.622,225.357,73.00959166666667,2.087127777777778,0,0,6,0,0,11,9,7,0,156.622,225.357,0.0,0.0,6.0,0.0,0.0,11.0,9.0,7.0,0.0,47.12609786700126,Jun
3279,16,7,18.93632638888889,26.6386,11.068033333333334,71.498,224.945,71.4745361111111,2.015963888888889,0,0,24,2,0,9,6,3,0,73.88126666666666,232.44316666666666,0.0,0.0,24.8,2.0666666666666664,0.0,9.299999999999999,6.2,3.1,0.0,48.126872058194266,Jul
3279,16,8,18.701127777777778,25.940266666666666,11.2135,69.949,238.484,73.05720694444445,1.8105416666666667,0,0,20,0,0,9,8,1,0,72.28063333333334,246.43346666666667,0.0,0.0,20.666666666666664,0.0,0.0,9.299999999999999,8.266666666666666,1.0333333333333332,0.0,55.62957779332867,Aug
3279,16,9,14.014279166666666,19.919333333333334,7.954133333333333,89.64099999999999,169.115,79.82289583333333,1.6930333333333334,0,0,0,0,0,9,7,4,0,89.64099999999999,169.115,0.0,0.0,0.0,0.0,0.0,9.0,7.0,4.0,0.0,44.633148588017946,Sep
3279,16,10,9.447297222222224,14.8037,4.298333333333333,102.033,100.415,84.70120416666667,1.7091583333333333,0,0,0,0,0,12,10,5,0,105.4341,103.76216666666667,0.0,0.0,0.0,0.0,0.0,12.4,10.333333333333332,5.166666666666666,0.0,30.484213721918636,Oct
3279,16,11,4.146613888888889,8.442533333333333,-0.10683333333333334,102.289,63.981,86.73452083333333,1.6766430555555556,0,17,0,0,0,11,7,4,0,102.289,63.98100000000001,0.0,17.0,0.0,0.0,0.0,11.0,7.0,4.0,0.0,22.616118769883354,Nov
3279,16,12,0.7674347222222223,4.2622333333333335,-2.843233333333333,98.246,59.102000000000004,86.89411249999999,1.8664875,0,29,0,0,12,11,7,5,0,101.52086666666666,61.07206666666667,0.0,29.96666666666667,0.0,0.0,12.4,11.366666666666665,7.233333333333333,5.166666666666666,0.0,22.9077519379845,Dec
3280,17,1,0.015533333333333326,3.3935666666666666,-3.5936666666666666,61.742,72.231,84.48764444444444,1.8448152777777778,0,30,0,0,22,9,5,3,0,63.80006666666666,74.63869999999999,0.0,31.0,0.0,0.0,22.73333333333333,9.299999999999999,5.166666666666666,3.1,0.0,26.752222222222226,Jan
3280,17,2,0.9818694444444444,5.196866666666667,-2.8857666666666666,67.334,101.922,79.8170111111111,2.072905555555556,0,30,0,0,9,9,6,2,0,63.443591185926664,96.03317344658,0.0,28.2666667,0.0,0.0,8.48000001,8.48000001,5.65333334,1.8844444466666666,0.0,32.69874879692011,Feb
3280,17,3,5.366409722222222,10.694633333333334,-0.18919999999999998,119.256,151.096,73.68164444444444,2.3132069444444445,0,18,0,0,2,14,11,3,0,123.2312,156.13253333333336,0.0,18.599999999999998,0.0,0.0,2.0666666666666664,14.466666666666667,11.366666666666665,3.1,0.0,42.25279642058165,Mar
3280,17,4,8.840927777777777,15.457933333333333,2.4236666666666666,143.619,157.695,71.33944444444445,2.1334458333333335,0,0,0,0,0,10,7,6,0,143.619,157.695,0.0,0.0,0.0,0.0,0.0,10.0,7.0,6.0,0.0,38.50915750915751,Apr
3280,17,5,13.248516666666665,19.598200000000002,6.944066666666667,128.555,205.31,72.86757083333333,2.0646125,0,0,0,0,0,14,8,5,0,132.84016666666668,212.15366666666665,0.0,0.0,0.0,0.0,0.0,14.466666666666667,8.266666666666666,5.166666666666666,0.0,45.26234567901234,May
3280,17,6,16.565931944444444,23.62346666666667,9.225933333333334,135.174,233.893,73.11914027777779,2.1123166666666666,0,0,7,0,0,16,11,5,0,135.174,233.893,0.0,0.0,7.0,0.0,0.0,16.0,11.0,5.0,0.0,48.91112505227939,Jun
3280,17,7,19.247452777777777,27.2185,11.0378,104.162,237.973,71.34761666666667,1.9586527777777778,0,0,23,5,0,9,8,4,0,107.63406666666668,245.90543333333335,0.0,0.0,23.76666666666667,5.166666666666666,0.0,9.299999999999999,8.266666666666666,4.133333333333333,0.0,50.91420624732564,Jul
3280,17,8,18.656755555555556,26.377866666666666,10.601666666666667,99.67099999999999,228.159,73.2391638888889,1.7756013888888889,0,0,22,1,0,11,7,3,0,102.99336666666666,235.7643,0.0,0.0,22.73333333333333,1.0333333333333332,0.0,11.366666666666665,7.233333333333333,3.1,0.0,53.22113365990202,Aug
3280,17,9,14.27895,20.30393333333333,7.981533333333333,54.943,187.309,79.10309027777777,1.7878222222222222,0,0,0,0,0,9,3,1,0,54.943,187.309,0.0,0.0,0.0,0.0,0.0,9.0,3.0,1.0,0.0,49.43494325679599,Sep
3280,17,10,9.456870833333333,14.562333333333333,4.080266666666667,88.455,120.572,84.36514444444444,1.7180708333333332,0,0,0,0,0,11,8,2,0,91.40350000000001,124.59106666666666,0.0,0.0,0.0,0.0,0.0,11.366666666666665,8.266666666666666,2.0666666666666664,0.0,36.60352155434123,Oct
3280,17,11,4.058516666666667,8.207766666666666,-0.31606666666666666,81.51700000000001,73.42999999999999,86.70187638888889,1.6967180555555557,0,17,0,0,1,8,3,2,0,81.51700000000001,73.42999999999999,0.0,17.0,0.0,0.0,1.0,8.0,3.0,2.0,0.0,25.956168257334745,Nov
3280,17,12,0.7987625,4.052466666666667,-2.2632333333333334,207.723,44.907000000000004,87.47045277777778,1.9805208333333333,0,30,0,0,21,14,12,8,0,214.6471,46.40390000000001,0.0,31.0,0.0,0.0,21.7,14.466666666666667,12.4,8.266666666666666,0.0,17.405813953488376,Dec
3281,18,1,0.3118013888888889,3.5879666666666665,-3.340433333333333,56.625,72.745,84.38299722222222,1.8458208333333335,0,30,0,0,6,7,3,2,0,58.512499999999996,75.16983333333333,0.0,31.0,0.0,0.0,6.2,7.233333333333333,3.1,2.0666666666666664,0.0,26.942592592592597,Jan
3281,18,2,1.0436041666666667,4.672633333333334,-2.7975333333333334,29.264,105.609,79.37829861111112,2.023665277777778,0,29,0,0,5,5,3,1,0,27.573191143626662,99.50714678400999,0.0,27.324444476666667,0.0,0.0,4.711111116666666,4.711111116666666,2.82666667,0.9422222233333333,0.0,33.88161693936477,Feb
3281,18,3,5.071301388888888,10.299466666666666,-0.6547666666666667,83.50200000000001,145.017,73.79796666666667,2.264523611111111,0,23,0,0,2,9,6,2,0,86.28540000000001,149.8509,0.0,23.76666666666667,0.0,0.0,2.0666666666666664,9.299999999999999,6.2,2.0666666666666664,0.0,40.552852348993284,Mar
3281,18,4,9.017156944444444,15.333866666666667,2.5644666666666667,55.612,172.979,70.48858194444443,2.1503319444444444,0,2,0,0,0,5,5,3,0,55.612,172.979,0.0,2.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,42.241514041514044,Apr
3281,18,5,12.879026388888889,18.909533333333336,6.4839,72.85799999999999,177.81,72.77430138888889,2.080061111111111,0,0,0,0,0,6,4,2,0,75.28659999999999,183.73700000000002,0.0,0.0,0.0,0.0,0.0,6.2,4.133333333333333,2.0666666666666664,0.0,39.19973544973545,May
3281,18,6,16.519166666666667,23.680733333333333,9.095133333333333,89.58,241.358,72.80459444444445,2.0179680555555555,0,0,10,0,0,11,7,2,0,89.58,241.358,0.0,0.0,10.0,0.0,0.0,11.0,7.0,2.0,0.0,50.47218736930155,Jun
3281,18,7,18.686043055555555,26.320766666666668,10.742833333333333,143.271,243.013,72.0377236111111,1.9666305555555554,0,0,23,1,0,14,10,6,0,148.0467,251.11343333333332,0.0,0.0,23.76666666666667,1.0333333333333332,0.0,14.466666666666667,10.333333333333332,6.2,0.0,51.992511767222936,Jul
3281,18,8,18.178394444444447,25.702033333333336,10.804766666666666,119.037,228.328,73.81824861111112,1.7673263888888888,0,0,16,1,0,13,9,3,0,123.0049,235.93893333333335,0.0,0.0,16.53333333333333,1.0333333333333332,0.0,13.433333333333334,9.299999999999999,3.1,0.0,53.2605551667833,Aug
3281,18,9,13.915094444444444,19.694833333333335,7.924566666666666,91.633,166.405,79.64972777777778,1.8088416666666667,0,0,0,0,0,7,6,5,0,91.633,166.405,0.0,0.0,0.0,0.0,0.0,7.0,6.0,5.0,0.0,43.9179202955925,Sep
3281,18,10,9.467569444444445,14.360333333333333,4.236266666666666,96.769,125.354,84.92693333333334,1.65625,0,0,0,0,0,8,7,3,0,99.99463333333334,129.53246666666666,0.0,0.0,0.0,0.0,0.0,8.266666666666666,7.233333333333333,3.1,0.0,38.055251973284754,Oct
3281,18,11,4.114715277777778,7.884933333333334,0.04593333333333333,37.519999999999996,73.983,86.19724027777778,1.6570944444444444,0,16,0,0,0,7,3,1,0,37.519999999999996,73.983,0.0,16.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,26.15164369034995,Nov
3281,18,12,0.6238819444444444,4.1163,-3.2019666666666664,103.496,51.788,86.92935138888888,1.8776958333333333,0,30,0,0,6,7,5,4,0,106.94586666666666,53.514266666666664,0.0,31.0,0.0,0.0,6.2,7.233333333333333,5.166666666666666,4.133333333333333,0.0,20.07286821705426,Dec
3282,19,1,0.07015,3.9379,-3.8571999999999997,25.665000000000003,71.992,84.2128125,1.8489499999999999,0,30,0,0,8,5,1,1,0,26.520500000000002,74.39173333333333,0.0,31.0,0.0,0.0,8.266666666666666,5.166666666666666,1.0333333333333332,1.0333333333333332,0.0,26.66370370370371,Jan
3282,19,2,1.2906916666666668,5.266133333333333,-2.8356333333333335,43.581,117.438,79.20977916666668,2.0393833333333333,0,30,0,0,1,7,5,1,0,41.06298671509,110.65269346382,0.0,28.2666667,0.0,0.0,0.9422222233333333,6.595555563333333,4.711111116666666,0.9422222233333333,0.0,37.67661212704523,Feb
3282,19,3,5.199048611111111,10.580466666666666,-0.3142666666666667,63.475,132.731,73.46480138888889,2.221061111111111,0,18,0,0,1,9,4,2,0,65.59083333333334,137.15536666666668,0.0,18.599999999999998,0.0,0.0,1.0333333333333332,9.299999999999999,4.133333333333333,2.0666666666666664,0.0,37.11717002237136,Mar
3282,19,4,9.026825,15.245566666666667,2.615533333333333,75.819,178.495,70.64924166666667,2.208990277777778,0,1,0,0,0,10,6,2,0,75.819,178.495,0.0,1.0,0.0,0.0,0.0,10.0,6.0,2.0,0.0,43.588522588522586,Apr
3282,19,5,13.154383333333334,19.392266666666668,6.676033333333334,113.349,178.331,72.7248513888889,2.0921486111111114,0,0,0,0,0,14,10,4,0,117.1273,184.27536666666666,0.0,0.0,0.0,0.0,0.0,14.466666666666667,10.333333333333332,4.133333333333333,0.0,39.31459435626102,May
3282,19,6,16.611408333333333,23.538566666666668,9.908333333333333,101.56,232.274,72.77701111111111,2.0910361111111113,0,0,8,0,0,11,8,5,0,101.56,232.274,0.0,0.0,8.0,0.0,0.0,11.0,8.0,5.0,0.0,48.572563780844845,Jun
3282,19,7,19.232411111111112,27.176733333333335,10.611033333333333,57.344,249.364,70.95010277777779,1.9537416666666667,0,0,22,4,0,4,3,2,0,59.25546666666666,257.6761333333333,0.0,0.0,22.73333333333333,4.133333333333333,0.0,4.133333333333333,3.1,2.0666666666666664,0.0,53.35130509199829,Jul
3282,19,8,18.693234722222222,26.231766666666665,11.1226,117.169,224.049,73.48144166666665,1.7793472222222222,0,0,20,1,0,11,9,5,0,121.07463333333334,231.5173,0.0,0.0,20.666666666666664,1.0333333333333332,0.0,11.366666666666665,9.299999999999999,5.166666666666666,0.0,52.26242127361792,Aug
3282,19,9,14.10640277777778,20.6547,7.691766666666666,81.431,168.813,79.48383055555556,1.7274,0,0,0,0,0,11,5,4,0,81.431,168.813,0.0,0.0,0.0,0.0,0.0,11.0,5.0,4.0,0.0,44.55344418052256,Sep
3282,19,10,9.390466666666667,14.778833333333333,4.223066666666667,78.225,118.737,84.54632916666667,1.6588708333333335,0,0,0,0,0,7,5,3,0,80.8325,122.6949,0.0,0.0,0.0,0.0,0.0,7.233333333333333,5.166666666666666,3.1,0.0,36.046448087431685,Oct
3282,19,11,4.125880555555556,8.0717,0.1696,64.675,71.061,86.67812638888888,1.6783486111111112,0,13,0,0,0,8,6,2,0,64.675,71.061,0.0,13.0,0.0,0.0,0.0,8.0,6.0,2.0,0.0,25.11876988335101,Nov
3282,19,12,0.4752916666666667,4.046433333333334,-3.1305666666666667,152.619,49.011,87.55365,1.8941805555555555,0,29,0,0,14,14,11,6,0,157.7063,50.64470000000001,0.0,29.96666666666667,0.0,0.0,14.466666666666667,14.466666666666667,11.366666666666665,6.2,0.0,18.99651162790698,Dec
3283,20,1,0.030929166666666688,3.4314000000000004,-3.5292666666666666,81.005,58.623,84.66991805555556,1.8810736111111113,0,30,0,0,21,10,7,3,0,83.70516666666667,60.5771,0.0,31.0,0.0,0.0,21.7,10.333333333333332,7.233333333333333,3.1,0.0,21.712222222222227,Jan
3283,20,2,1.2057444444444445,5.2486,-2.983433333333333,35.775,109.663,79.29261666666666,2.0648708333333334,0,30,0,0,5,4,2,1,0,33.70800003975,103.32691567740332,0.0,28.2666667,0.0,0.0,4.711111116666666,3.768888893333333,1.8844444466666666,0.9422222233333333,0.0,35.18222649983958,Feb
3283,20,3,5.329330555555556,10.411666666666667,-0.09240000000000001,30.189,155.661,73.22502361111111,2.2791236111111113,0,14,0,0,3,5,2,1,0,31.1953,160.84969999999998,0.0,14.466666666666667,0.0,0.0,3.1,5.166666666666666,2.0666666666666664,1.0333333333333332,0.0,43.52936241610738,Mar
3283,20,4,9.133652777777778,15.291266666666667,2.8144666666666667,47.382,177.912,70.14664166666667,2.110059722222222,0,1,0,0,0,8,3,1,0,47.382,177.912,0.0,1.0,0.0,0.0,0.0,8.0,3.0,1.0,0.0,43.44615384615385,Apr
3283,20,5,13.153922222222223,19.904600000000002,6.864599999999999,78.21900000000001,193.81799999999998,72.71890694444444,2.037116666666667,0,0,0,0,0,8,7,2,0,80.82630000000002,200.27859999999998,0.0,0.0,0.0,0.0,0.0,8.266666666666666,7.233333333333333,2.0666666666666664,0.0,42.728835978835974,May
3283,20,6,16.367931944444443,23.53506666666667,9.712366666666666,153.554,202.575,73.27918611111112,2.0747013888888888,0,0,9,0,0,13,11,6,0,153.554,202.575,0.0,0.0,9.0,0.0,0.0,13.0,11.0,6.0,0.0,42.36198243412799,Jun
3283,20,7,18.81489861111111,26.610666666666663,10.782399999999999,82.714,237.958,71.5597375,1.946498611111111,0,0,21,3,0,8,6,4,0,85.47113333333334,245.88993333333332,0.0,0.0,21.7,3.1,0.0,8.266666666666666,6.2,4.133333333333333,0.0,50.91099700470689,Jul
3283,20,8,18.702459722222223,26.188066666666664,11.214333333333334,113.90899999999999,206.536,73.72287777777777,1.8087472222222223,0,0,20,1,0,14,8,3,0,117.70596666666667,213.42053333333334,0.0,0.0,20.666666666666664,1.0333333333333332,0.0,14.466666666666667,8.266666666666666,3.1,0.0,48.17728014928854,Aug
3283,20,9,14.067743055555555,20.506933333333333,7.814166666666667,35.5,188.552,79.32297222222222,1.7234694444444443,0,0,0,0,0,5,2,1,0,35.5,188.552,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,49.76299815254684,Sep
3283,20,10,9.161822222222222,14.008000000000001,4.0524000000000004,90.828,119.746,84.92530416666666,1.7086430555555556,0,0,0,0,0,8,5,3,0,93.8556,123.73753333333333,0.0,0.0,0.0,0.0,0.0,8.266666666666666,5.166666666666666,3.1,0.0,36.352762598664235,Oct
3283,20,11,4.175047222222222,8.045266666666667,0.05076666666666667,41.923,70.657,86.57485555555556,1.6499180555555555,0,17,0,0,0,8,2,1,0,41.923,70.657,0.0,17.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,24.97596323789325,Nov
3283,20,12,0.8022486111111111,4.103266666666666,-2.9524,28.839,54.812,86.39275833333333,1.8767180555555556,0,30,0,0,9,6,2,1,0,29.800299999999996,56.639066666666665,0.0,31.0,0.0,0.0,9.299999999999999,6.2,2.0666666666666664,1.0333333333333332,0.0,21.244961240310076,Dec
3284,21,1,0.2767208333333333,3.878633333333333,-3.1861333333333333,76.769,70.223,84.54899999999999,1.8233583333333334,0,30,0,0,8,6,5,3,0,79.32796666666668,72.56376666666667,0.0,31.0,0.0,0.0,8.266666666666666,6.2,5.166666666666666,3.1,0.0,26.008518518518525,Jan
3284,21,2,0.9610416666666667,4.9824,-3.077433333333333,99.27,103.132,80.27081388888888,2.0867583333333335,0,30,0,0,12,12,7,4,0,93.53440011029998,97.17326233681334,0.0,28.2666667,0.0,0.0,11.30666668,11.30666668,6.595555563333333,3.768888893333333,0.0,33.08694257298684,Feb
3284,21,3,5.193676388888889,10.425766666666668,-0.16986666666666667,111.02199999999999,138.356,74.17375833333334,2.245763888888889,0,19,0,0,1,9,8,7,0,114.72273333333332,142.96786666666668,0.0,19.633333333333333,0.0,0.0,1.0333333333333332,9.299999999999999,8.266666666666666,7.233333333333333,0.0,38.690156599552566,Mar
3284,21,4,9.057669444444445,15.659799999999999,2.6691333333333334,88.349,193.392,70.89832638888889,2.1766972222222223,0,0,0,0,0,11,7,3,0,88.349,193.392,0.0,0.0,0.0,0.0,0.0,11.0,7.0,3.0,0.0,47.22637362637363,Apr
3284,21,5,13.163329166666667,19.543766666666667,6.734566666666667,62.595000000000006,204.791,72.61441388888889,2.082415277777778,0,0,0,0,0,8,4,2,0,64.6815,211.61736666666667,0.0,0.0,0.0,0.0,0.0,8.266666666666666,4.133333333333333,2.0666666666666664,0.0,45.147927689594354,May
3284,21,6,17.0782375,24.17,9.7194,97.63,223.211,72.58228333333334,2.034140277777778,0,0,8,0,0,12,8,3,0,97.63,223.211,0.0,0.0,8.0,0.0,0.0,12.0,8.0,3.0,0.0,46.67733166039315,Jun
3284,21,7,18.82232638888889,26.927933333333332,10.279300000000001,126.148,226.593,71.63463750000001,1.9067013888888888,0,0,24,5,0,12,9,5,0,130.3529333333333,234.1461,0.0,0.0,24.8,5.166666666666666,0.0,12.4,9.299999999999999,5.166666666666666,0.0,48.479460847240055,Jul
3284,21,8,18.303715277777776,25.731266666666667,10.603366666666666,126.794,220.93,73.8867013888889,1.785175,0,0,18,2,0,13,10,5,0,131.02046666666666,228.29433333333336,0.0,0.0,18.599999999999998,2.0666666666666664,0.0,13.433333333333334,10.333333333333332,5.166666666666666,0.0,51.53487287147189,Aug
3284,21,9,13.806358333333332,19.833833333333335,7.507766666666667,117.04599999999999,181.983,79.58205694444445,1.7532055555555557,0,0,0,0,0,10,8,4,0,117.04599999999999,181.983,0.0,0.0,0.0,0.0,0.0,10.0,8.0,4.0,0.0,48.029295328582734,Sep
3284,21,10,9.599195833333333,14.7858,4.4711333333333325,69.42,126.109,84.69205694444445,1.637948611111111,0,0,0,0,0,8,6,3,0,71.73400000000001,130.31263333333334,0.0,0.0,0.0,0.0,0.0,8.266666666666666,6.2,3.1,0.0,38.28445658773527,Oct
3284,21,11,4.2010708333333335,8.4468,-0.04446666666666664,142.254,65.429,87.08335833333334,1.7157138888888888,0,16,0,0,0,14,11,4,0,142.254,65.429,0.0,16.0,0.0,0.0,0.0,14.0,11.0,4.0,0.0,23.127960410038888,Nov
3284,21,12,0.903925,4.2513,-2.5495333333333337,45.719,56.016999999999996,86.3403861111111,1.8943430555555556,0,28,0,0,3,8,3,1,0,47.24296666666667,57.884233333333334,0.0,28.933333333333334,0.0,0.0,3.1,8.266666666666666,3.1,1.0333333333333332,0.0,21.712015503875968,Dec
3285,22,1,0.003930555555555549,3.307466666666667,-3.6323999999999996,42.103,75.873,84.59132777777778,1.8670666666666667,0,30,0,0,7,7,4,1,0,43.506433333333334,78.4021,0.0,31.0,0.0,0.0,7.233333333333333,7.233333333333333,4.133333333333333,1.0333333333333332,0.0,28.101111111111116,Jan
3285,22,2,1.1249555555555555,4.983366666666667,-2.7645666666666666,78.684,104.52799999999999,79.31464583333333,2.0730694444444446,0,29,0,0,8,7,6,2,0,74.13781342075998,98.48860456058665,0.0,27.324444476666667,0.0,0.0,7.537777786666666,6.595555563333333,5.65333334,1.8844444466666666,0.0,33.53480911132498,Feb
